id,street_address,latitude,longitude
BP-32601,55 Scollard St,43.672226981,-79.389786341
BP-27668,250 College St,43.658237277,-79.39872799300001
BP-26452,129 Davenport Rd,43.67454063899999,-79.39282024399999
BP-29033,41 Baldwin St,43.655894286999995,-79.39366475199999
BP-29090,401 College St,43.656759275,-79.405664431
BP-29149,310 College St,43.657678608999994,-79.402181689
BP-34738,155 Borden St,43.661989123000005,-79.40778664300001
BP-34797,716 Bathurst St,43.663006098000004,-79.410449407
BP-33063,232 Dupont St,43.675259978,-79.40554574800001
BP-18975,414 Dupont St,43.673889027,-79.411831247
BP-26676,39 Spadina Rd,43.668597691,-79.404509446
BP-34003,468 Huron St,43.666715802,-79.401401041
BP-18386,87 Elm St,43.656853156000004,-79.386116863
BP-27329,245-247 College St,43.658098968999994,-79.398586504
BP-27383,243 College St,43.65807228600001,-79.398721882
BP-32586,160 Bloor St E,43.671462695,-79.383204918
BP-42612,351 Bloor St W,43.667036315,-79.401389294
BP-22830,246 Clinton St,43.660663637,-79.416512651
BP-34745,693 Bathurst St,43.663454138,-79.410426946
BP-26396,566 Dupont St,43.672406905,-79.418106511
BP-26466,28 McMurrich St,43.673787956999995,-79.389906833
BP-26418,93 Christie St,43.665813934,-79.41924788899999
BP-29845,91 Bellevue Ave,43.656252956,-79.404068805
BP-27095,141 St George St,43.668771466,-79.39982642300001
BP-24483,668 Bloor St W,43.664081964,-79.41629621
BP-27636,252 College St,43.658181426000006,-79.39901972
BP-27776,460 Manning Ave,43.657787002,-79.413621177
BP-26397,659 Markham St,43.66565713399999,-79.412653488
BP-26389,566 Dupont St,43.672414836,-79.418066802
BP-24205,655 Bay St,43.657791503999995,-79.384442424
BP-43971,168 Baldwin St,43.654885072,-79.400268262
BP-23747,37 Charles St W,43.668608502,-79.387522038
BP-29801,78 Queen's Park,43.666204482,-79.393597822
BP-29869,126 Denison Ave,43.652055798,-79.40246163
BP-30144,889 Bloor St W,43.661989601,-79.425296843
BP-30307,699 College St,43.655161475,-79.41771938699999
BP-24835,789 Dupont St,43.670616215,-79.426137734
BP-24975,180 Bloor St W,43.66865420600001,-79.394734611
BP-29883,90 Oxford St,43.655734735,-79.404696978
BP-29849,90 Oxford St,43.655755903,-79.404664796
BP-31710,68 College St,43.660814365,-79.386352387
BP-23527,490 University Ave,43.65526392100001,-79.388772261
BP-23564,316 Yonge St,43.656857036000005,-79.381615677
BP-22382,777 Bay St,43.660844023,-79.385222173
BP-22623,67 College St,43.660476742,-79.38718571
BP-21814,57 Grenville St,43.661548143999994,-79.386385319
BP-30403,295 Harbord St,43.660295708999996,-79.415426266
BP-25665,210 Bellwoods Ave,43.65222575600001,-79.41339333100001
BP-25588,918 Dundas St W,43.651022302,-79.412644812
BP-31334,250 Dundas St W,43.654593672,-79.389923975
BP-25905,371 Bloor St W,43.666871691000004,-79.402450894
BP-31697,101 College St,43.660171788999996,-79.388436216
BP-24474,361A Clinton St,43.66380315600001,-79.41699226899999
BP-25086,326 1/2 Bloor St W,43.666813696999995,-79.403484741
BP-22502,126 Edward St,43.655885101,-79.386941418
BP-27583,222 College St,43.658568875,-79.39724245
BP-29007,271 College St,43.657784088999996,-79.400547997
BP-29151,378 College St,43.657146417,-79.405162553
BP-35137,773 Yonge St,43.671527822,-79.38720366
BP-33007,238A Dupont St,43.675196423,-79.405869585
BP-24207,692 Bay St,43.657859736999995,-79.384733943
BP-25786,511 Bloor St W,43.665555845,-79.408737818
BP-25862,327 Bloor St W,43.667365677,-79.400144488
BP-24853,793 Dupont St,43.670593065,-79.426242753
BP-31267,237 Clinton St,43.660380229,-79.415662009
BP-29806,125 Queen's Park,43.668413283999996,-79.393874032
BP-29863,83 Nassau St,43.654925801000005,-79.403521653
BP-25580,842 Dundas St W,43.651533655,-79.410100926
BP-28741,90 College St,43.660508935,-79.387853586
BP-27121,138 Bedford Rd,43.673110938,-79.399379525
BP-28991,401 College St,43.656702732,-79.405947111
BP-29123,401 College St,43.656666752,-79.406137098
BP-25900,327 Bloor St W,43.667374566999996,-79.40009854
BP-27709,580 College St,43.655400963999995,-79.41323551100001
BP-24503,604 Bloor St W,43.66473589899999,-79.413351111
BP-27771,460 College St,43.656409895,-79.40848363399999
BP-27812,651 College St,43.654948487,-79.41612421399999
BP-30151,589 College St,43.65521953100001,-79.413490274
BP-30295,507 College St,43.655793378999995,-79.41051121699999
BP-26660,188 Lowther Ave,43.668319393000004,-79.407142577
BP-36581,3 Charles St W,43.668892035,-79.38630169300001
BP-20070,55 Bloor St W,43.669178859,-79.389126636
BP-26606,396 Dupont St,43.673897956000005,-79.411119155
BP-26651,5 Walmer Rd,43.666612593,-79.405520337
BP-25144,366 Bloor St W,43.66631000100001,-79.40588131199999
BP-25259,1097 Yonge St,43.680019805,-79.390694346
BP-25646,319 Ossington Ave,43.652053958,-79.421679477
BP-29610,1255 Yonge St,43.684192737,-79.392397275
BP-26616,332 Bloor St W,43.66702111399999,-79.403856496
BP-26708,71 Spadina Rd,43.669833012,-79.40500196100001
BP-30132,864 Bloor St W,43.662326948,-79.42460623699999
BP-30256,695 College St,43.655127466,-79.417305106
BP-28730,112 College St,43.660265725,-79.389166293
BP-24970,135 St George St,43.667776073999995,-79.398969284
BP-30171,825 College St,43.654435824,-79.422143389
BP-26637,328A Dupont St,43.674496446000006,-79.409074814
BP-26713,318 Dupont St,43.674600488,-79.40868634600001
BP-24985,124 Devonshire Pl,43.667624181,-79.398898176
BP-25024,135 St George St,43.667736948999995,-79.399166195
BP-21820,57 Grenville St,43.661542343,-79.386414792
BP-31386,16 Orde St,43.658380617,-79.391627965
BP-25831,910 Bathurst St,43.667977062,-79.41242391
BP-25866,425 Bloor St W,43.666369497,-79.404977913
BP-23609,621 University Ave,43.658654543999994,-79.389715545
BP-22568,711 Bay St,43.65860448,-79.384704083
BP-22556,220 Elizabeth St,43.659945574,-79.38724564
BP-22614,88 Elm St,43.657233451,-79.385860454
BP-27318,337 Spadina Ave,43.654835234,-79.39858826300001
BP-27591,254 College St,43.658138849,-79.399330813
BP-34274,86 Yorkville Ave,43.67111215600001,-79.391539279
BP-34351,140 St George St,43.665260615,-79.399524935
BP-32305,869 Yonge St,43.672955507,-79.388803838
BP-34410,86 Harbord St,43.662976687,-79.402812048
BP-29823,147 Baldwin St,43.654986313,-79.399480775
BP-29917,560 Dundas St W,43.652650812,-79.39979598800001
BP-26697,318 Dupont St,43.674606012,-79.408659382
BP-30247,825 College St,43.654428751000005,-79.422174642
BP-25369,828 Dundas St W,43.651687693999996,-79.409340678
BP-25437,854 Dundas St W,43.651463333,-79.41046681899999
BP-27100,31 Prince Arthur Ave,43.669404196,-79.39689479
BP-27174,329 St George St,43.675597011,-79.403167615
BP-20050,1102 Bay St,43.667759311000005,-79.388767545
BP-22618,67 College St,43.660481302,-79.38714626
BP-22038,2 D'Arcy St,43.655360322,-79.39195363399999
BP-22135,29 Baldwin St,43.655998108999995,-79.39328410899999
BP-22289,45 Grosvenor St,43.662327938999994,-79.386730908
BP-20616,958 Bay St,43.664634383999996,-79.38741530600001
BP-25780,527 Bloor St W,43.66542935,-79.409478122
BP-25875,371 Bloor St W,43.666937524,-79.402146497
BP-24981,235 Bloor St W,43.668285162,-79.395688444
BP-25103,362 Bloor St W,43.666349841000006,-79.40568887
BP-27194,186 St George St,43.66916418,-79.400591589
BP-25915,511 Bloor St W,43.665564428,-79.408703806
BP-22039,176 Elm St,43.656213321,-79.390583044
BP-27590,406 Spadina Ave,43.656126445,-79.39951023399999
BP-27643,252 College St,43.65817759,-79.399050139
BP-27706,460 Manning Ave,43.657734597,-79.413597466
BP-24509,688A Bloor St W,43.663921906000006,-79.417048556
BP-27769,601 College St,43.655081941999995,-79.414184171
BP-34149,537 Bloor St W,43.665155323,-79.409818335
BP-32997,750 Spadina Ave,43.6663305,-79.403732755
BP-29041,365 College St,43.657053741000006,-79.404164136
BP-34330,370 Huron St,43.664570296,-79.400529507
BP-32290,869 Yonge St,43.67293436,-79.388294255
BP-34393,25 Harbord St,43.66360531,-79.399206793
BP-32421,487 Spadina Cres,43.65995848399999,-79.399895501
BP-43860,452 College St,43.656503053,-79.408028278
BP-30150,873 1/2 Bloor St W,43.66207863899999,-79.424885845
BP-30186,799 Bloor St W,43.662831796999996,-79.421425565
BP-30228,300 Markham St,43.656084033,-79.40908453600001
BP-24449,566 Bloor St W,43.665068591,-79.41180106899999
BP-26460,32 McMurrich St,43.673910616,-79.389965092
BP-25047,264 Bloor St W,43.667517711,-79.400211841
BP-21006,19 Orde St,43.658097528999996,-79.391352975
BP-27196,323 Davenport Rd,43.674718547,-79.401126967
BP-27368,229 College St,43.658318386000005,-79.39747204
BP-26473,101 Davenport Rd,43.674002556000005,-79.391861241
BP-26614,362 Bloor St W,43.666476662,-79.405557809
BP-26699,362 Bloor St W,43.666484901000004,-79.405566794
BP-31706,101 College St,43.659996696,-79.389271817
BP-27324,239 College St,43.658112086,-79.398518945
BP-27103,174 St George St,43.668308419,-79.400220042
BP-25853,886 Bathurst St,43.66739242,-79.412197672
BP-27703,452 College St,43.656494627,-79.40810734600001
BP-23534,490 University Ave,43.6551842,-79.388739905
BP-23606,110 Elm St,43.656998083000005,-79.38898395300001
BP-22476,220 Elizabeth St,43.660231988,-79.387370845
BP-28714,85 Grenville St,43.661211804,-79.387419309
BP-33050,14 Madison Ave,43.667906496,-79.403155559
BP-35533,205 College St,43.6588963,-79.396143468
BP-35269,240 Mc Caul St,43.658433683999995,-79.393065755
BP-30445,343 Harbord St,43.659306778,-79.420250243
BP-25353,782 Dundas St W,43.652007785,-79.407779054
BP-25008,135 St George St,43.667768964,-79.399008666
BP-25228,1133 Yonge St,43.681478772,-79.391188305
BP-25365,377 Ossington Ave,43.652256136999995,-79.421755277
BP-25529,1000 Dundas St W,43.650405906,-79.415698974
BP-27642,222 College St,43.658621992,-79.397262982
BP-27696,250 College St,43.658255491999995,-79.398633561
BP-27770,460 Manning Ave,43.657685763,-79.413575393
BP-26799,211 Davenport Rd,43.674890913,-79.395270699
BP-27012,828 Dupont St,43.670541163,-79.427111645
BP-27678,224 College St,43.65842938,-79.397751919
BP-27757,532A College St,43.655913788999996,-79.410907939
BP-26379,732 Bloor St W,43.66382221,-79.418440528
BP-26462,95 Davenport Rd,43.673920412,-79.39172377199999
BP-25817,511 Bloor St W,43.665561281,-79.40871606600001
BP-25545,256 Crawford St,43.650061213,-79.417398584
BP-27207,174 St George St,43.668271245,-79.400208707
BP-27130,307 Davenport Rd,43.674428736,-79.400601593
BP-22548,200 Elizabeth St,43.65936701,-79.38699240300001
BP-22605,67 College St,43.660405638,-79.38662294699999
BP-22121,24 Baldwin St,43.656150995,-79.393150175
BP-27389,199 College St,43.658764862,-79.395127105
BP-30284,300 Markham St,43.656068006999995,-79.409155098
BP-35554,218 Beverley St,43.657481618,-79.39544091399999
BP-44006,603 Markham St,43.664485099,-79.412182383
BP-26455,34 McMurrich St,43.67403281,-79.390027902
BP-26655,123 Spadina Rd,43.671765975,-79.405756954
BP-27188,336 Davenport Rd,43.674949522,-79.401080677
BP-27407,429 Spadina Ave,43.657283766000006,-79.39957629199999
BP-08803,655 Bay St,43.65800071100001,-79.38454045600001
BP-18777,562 Bloor St W,43.665119919,-79.411567297
BP-29898,560 Dundas St W,43.652639916000005,-79.39968417899999
BP-44611,100 Cumberland St,43.670494604,-79.391046742
BP-44795,555 University Ave,43.656877666999996,-79.388920402
BP-44102,672 Dupont St,43.67158212,-79.422176173
BP-44953,255 Mc Caul St,43.658132335,-79.392809326
BP-24182,777 Bay St,43.660186241000005,-79.38545543800001
BP-27817,534 College St,43.655885302,-79.411053169
BP-45037,185 Davenport Rd,43.67508911,-79.393957368
BP-34261,110 Yorkville Ave,43.670843668,-79.39283518399999
BP-22467,90 Gerrard St W,43.658745167,-79.386551962
BP-22795,110 St George St,43.663248335,-79.398242414
BP-22368,21 College St,43.661154307,-79.383781097
BP-18181,661 University Ave,43.659283413999994,-79.389975974
BP-18289,826 Yonge St,43.671046151000006,-79.38732852300001
BP-22586,170 Elizabeth St,43.657298926,-79.386131749
BP-27718,626 College St,43.655018413,-79.415165133
BP-26467,47 Hillsboro Ave,43.674996271000005,-79.393205427
BP-45125,832 Bay St,43.662271589,-79.386411849
BP-24188,655 Bay St,43.657823217,-79.384455298
BP-44016,581 Euclid Ave,43.660775387,-79.413631701
BP-29936,292 Spadina Ave,43.65289488,-79.398462767
BP-23988,594 Bay St,43.65573578,-79.384030492
BP-32449,33 Russell St,43.659915000000005,-79.39922438800001
BP-34136,537 Bloor St W,43.665184653000004,-79.40983094100001
BP-23695,140 Charles St W,43.66752296399999,-79.392503803
BP-24216,700 Bay St,43.658186276,-79.384852974
BP-36324,333 Bloor St E,43.67146583,-79.3803793
BP-35552,149 College St,43.659541116999996,-79.39154407
BP-29590,1133 Yonge St,43.681465211,-79.39117884699999
BP-23561,500 University Ave,43.655515701999995,-79.388891989
BP-45954,427 Bloor St W,43.66618480100001,-79.405865316
BP-01939,888 Yonge St,43.67293462600001,-79.38826856899999
BP-19706,316 Bloor St W,43.667154286000006,-79.402853689
BP-07077,700 University Ave,43.6596362,-79.390617326
BP-34403,60 Harbord St,43.663240231,-79.401615248
BP-27016,1051 Ossington Ave,43.67001956399999,-79.42876234
BP-29135,268 College St,43.657990469,-79.400660729
BP-29782,39 Queen's Park Cres E,43.664244532,-79.39079886
BP-02791,NA NA,43.668055614,-79.397643343
BP-23549,595 Bay St,43.656448858999994,-79.38352421399999
BP-22576,88 Elm St,43.657005358999996,-79.386085276
BP-29884,83 Nassau St,43.654901759,-79.40353088
BP-20072,55 Bloor St W,43.669318561000004,-79.389188193
BP-21795,900 Bay St,43.663714709,-79.387005456
BP-27571,310-316 Spadina Ave,43.65339131,-79.398410371
BP-31298,14 Clinton St,43.654079148,-79.41373288
BP-24999,248 Bloor St W,43.66793015100001,-79.398243955
BP-27197,329 St George St,43.675557746,-79.403361627
BP-24023,595 Bay St,43.656040696999995,-79.38261446899999
BP-34239,86 Yorkville Ave,43.67109814,-79.391617115
BP-34340,20 Sussex Ave,43.664980953000004,-79.400529487
BP-34724,98 Harbord St,43.662899228,-79.403271635
BP-33032,750 Spadina Ave,43.666293784,-79.403714488
BP-32298,946 Yonge St,43.67469246100001,-79.388698877
BP-22549,89 Gerrard St W,43.658188278999994,-79.38601277800001
BP-44013,581 Markham St,43.663769237,-79.411912139
BP-36296,650 Church St,43.670411238999996,-79.382987326
BP-05990,180 Elizabeth St,43.657398987,-79.386165988
BP-27756,554 College St,43.65568171,-79.412050103
BP-33004,742 Spadina Ave,43.666119717,-79.403593773
BP-23780,30 Charles St W,43.668716808999996,-79.386437738
BP-23715,140 Charles St W,43.667518578999996,-79.392527835
BP-45595,832 College St,43.654676766,-79.422709629
BP-35331,25 Cecil St,43.656706261000004,-79.396195382
BP-35528,218 Beverley St,43.657501333,-79.395449146
BP-35262,20 Orde St,43.658190151999996,-79.393005292
BP-29176,177 Beverley St,43.65577553600001,-79.394383405
BP-29092,347 Bathurst St,43.652665545,-79.406061042
BP-26829,192 Davenport Rd,43.674988045,-79.395705333
BP-27302,135 Cumberland St,43.670051077,-79.392055429
BP-27682,214-220 College St,43.658687558000004,-79.39644491600001
BP-23596,40 Dundas St W,43.656693157,-79.382382864
BP-27701,184 College St,43.659052059,-79.394591249
BP-09887,155 College St,43.659168768,-79.393243025
BP-22032,222 Elm St,43.656015937,-79.392040994
BP-27184,31 Prince Arthur Ave,43.669423136000006,-79.396805448
BP-20046,1168A Bay St,43.668869083000004,-79.389247817
BP-22374,23 College St,43.66109732100001,-79.38404956699999
BP-27117,176 Dupont St,43.675693983,-79.403431062
BP-23812,1088 Yonge St,43.678094247,-79.390214805
BP-45031,799 College St,43.654695718,-79.420891595
BP-29838,90 Oxford St,43.655742086000004,-79.404661211
BP-25539,782 Dundas St W,43.651998075,-79.407811342
BP-24948,248 Bloor St W,43.667959288999995,-79.398102849
BP-29839,138 Baldwin St,43.655077622,-79.399342537
BP-25486,866 Dundas St W,43.651388176000005,-79.410825233
BP-22582,76 Elm St,43.657166033,-79.38527568800001
BP-35538,200 College St,43.658867127,-79.395969532
BP-22491,190 Elizabeth St,43.65857478,-79.386641359
BP-22062,24 Baldwin St,43.656136092,-79.39313052199999
BP-34027,232 Dupont St,43.675256174,-79.405585485
BP-34039,245 Dupont St,43.674831827,-79.406616545
BP-29795,73 Queen's Park Cres E,43.665966227,-79.393485958
BP-34238,111 Yorkville Ave,43.670791722,-79.392689869
BP-30265,826 Bloor St W,43.662656728,-79.422853035
BP-16615,230 College St,43.658403037,-79.397893094
BP-18184,100 College St,43.660415404,-79.388279752
BP-18847,222 Christie St,43.66968952,-79.420850745
BP-24961,124 Devonshire Pl,43.667651467,-79.398781664
BP-29783,78 Queen's Park,43.66619922899999,-79.393590627
BP-34720,150 Harbord St,43.66245222,-79.405449132
BP-35359,2 Russell St,43.660567394,-79.397063179
BP-35343,170 College St,43.65937852,-79.39305921100001
BP-35544,149 College St,43.659403063,-79.392159543
BP-34245,32 Cumberland St,43.670874841999996,-79.38845776699999
BP-26663,308 Dupont St,43.674694338,-79.408231327
BP-19497,747 College St,43.654898633,-79.419928597
BP-34391,55 Harbord St,43.663147937,-79.401379046
BP-35548,50 Baldwin St,43.655713399999996,-79.395465952
BP-20615,956 Bay St,43.664574589,-79.38739483399999
BP-27364,199 College St,43.658753645,-79.39518116100001
BP-27677,214-220 College St,43.658717137,-79.39663900800001
BP-30444,592 Markham St,43.663837207,-79.412076762
BP-29940,257 Augusta Ave,43.655301857,-79.402094652
BP-25248,1112 Yonge St,43.678714633999995,-79.390356815
BP-25005,124 Devonshire Pl,43.667631889,-79.398861254
BP-25258,1114 Yonge St,43.678748585,-79.390369058
BP-29886,158 Augusta Ave,43.652873775,-79.401436636
BP-30374,27 Wales Ave,43.653174308000004,-79.40284467800001
BP-30442,338 Harbord St,43.659618267,-79.419436064
BP-32639,76 Scollard St,43.672042653000005,-79.391086356
BP-34262,146 Cumberland St,43.669955097,-79.392853896
BP-34356,140 St George St,43.665255596,-79.399545764
BP-34311,140 St George St,43.665243407,-79.399599323
BP-42615,288 Bloor St W,43.667341818000004,-79.40146263
BP-24031,40 Dundas St W,43.656233425,-79.381694346
BP-23665,95A Bloor St W,43.6691986,-79.39084705
BP-23811,2 Roxborough St W,43.678223919,-79.390265427
BP-21798,57 Grenville St,43.661522978,-79.386505888
BP-22472,555 University Ave,43.657943508,-79.387182016
BP-22539,555 University Ave,43.657639161000006,-79.388754235
BP-27416,315 Spadina Ave,43.654105678,-79.398287796
BP-27585,464 Spadina Ave,43.65757871,-79.40006826300001
BP-27681,214-220 College St,43.658703194,-79.3966497
BP-27746,766 College St,43.65503397,-79.420045332
BP-36299,133 Bloor St E,43.67078624,-79.383166714
BP-32564,120 Bloor St E,43.671270383,-79.383358285
BP-34757,169 Brunswick Ave,43.662393658999996,-79.40568051300001
BP-23569,550 University Ave,43.656632937,-79.389354212
BP-34389,60 Harbord St,43.663250313,-79.401569047
BP-45529,825 College St,43.654407539,-79.422249585
BP-45541,304 College St,43.657668342,-79.402026738
BP-33992,468 Huron St,43.66675191,-79.401421032
BP-32596,810 Church St,43.672051211,-79.38526002399999
BP-45654,155 College St,43.658890582,-79.393281735
BP-33028,266 Dupont St,43.674994678999994,-79.406800221
BP-35273,263 Mc Caul St,43.658661521000006,-79.39316236100001
BP-34396,86 Harbord St,43.662951811999996,-79.40294582199999
BP-34784,117 Harbord St,43.66250603899999,-79.40446786
BP-22468,150 Gerrard St W,43.657963169,-79.388013007
BP-43925,292 Dundas St W,43.654462906999996,-79.391020989
BP-35322,239 College St,43.658070141,-79.398180065
BP-24195,674 Bay St,43.657668256,-79.384655619
BP-28732,92 College St,43.66046297,-79.388149508
BP-29040,429 College St,43.656393142,-79.407360516
BP-34040,187 Madison Ave,43.6739167,-79.40537482399999
BP-35550,205 College St,43.658878666999996,-79.396122557
BP-24026,595 Bay St,43.656051163,-79.382569377
BP-44793,555 University Ave,43.657579147,-79.38901660399999
BP-44778,555 University Ave,43.656897404,-79.38658437699999
BP-24958,321 Bloor St W,43.667480348000005,-79.39955783399999
BP-23067,40 Elm St,43.657545127,-79.383550783
BP-27209,39 Prince Arthur Ave,43.669298046,-79.397411365
BP-34341,140 St George St,43.665312211999996,-79.399273022
BP-25143,334 Bloor St W,43.666660741,-79.404201444
BP-24174,767 Bay St,43.65954323,-79.385184955
BP-02048,165 Augusta Ave,43.652969899999995,-79.401294588
BP-30280,888 Bloor St W,43.662109133,-79.425362042
BP-27606,214-220 College St,43.658621895,-79.396782574
BP-33042,631 Spadina Ave,43.663248681000006,-79.401996492
BP-34176,537 Bloor St W,43.665199467,-79.409837456
BP-34014,420 Huron St,43.666682042,-79.40140751199999
BP-27182,314 St George St,43.674941498,-79.403431985
BP-32963,37 Madison Ave,43.668729941,-79.403350645
BP-34259,29 Bellair St,43.671162043,-79.39088542100001
BP-34818,718 Bathurst St,43.663229432,-79.410537946
BP-32281,934 Yonge St,43.674570331999995,-79.388641149
BP-27205,329 St George St,43.675570088,-79.40329816399999
BP-35288,20 Orde St,43.65821159,-79.393013478
BP-35378,170 College St,43.65940077,-79.39295911100001
BP-35505,50 Baldwin St,43.65570486399999,-79.395462996
BP-32588,17 Park Rd,43.67152050399999,-79.38442630600001
BP-18383,87 Elm St,43.656867934,-79.38605823399999
BP-45016,661 University Ave,43.659234555,-79.389953452
BP-24017,595 Bay St,43.655944245,-79.383056311
BP-30396,581 Markham St,43.663675615,-79.411696389
BP-22086,27 Baldwin St,43.656023004,-79.393168444
BP-25877,481 Bloor St W,43.665936552,-79.407052368
BP-27301,115 Cumberland St,43.670220885,-79.391245114
BP-27198,320 St George St,43.675031008999994,-79.403466465
BP-27827,394 Euclid Ave,43.655805238,-79.411544624
BP-26802,231 Avenue Rd,43.676470723,-79.397159576
BP-27672,214 College St,43.658587188,-79.396962448
BP-20042,1172 Bay St,43.669354258,-79.38943471
BP-32570,100 Bloor St E,43.671122178000005,-79.38440314399999
BP-34776,320 Huron St,43.662900009,-79.399868965
BP-29068,132 Bellevue Ave,43.656919498,-79.404785799
BP-33064,742 Spadina Ave,43.666076032,-79.40356674
BP-29047,424 College St,43.656696871,-79.407075975
BP-26679,278 Dupont St,43.675138347,-79.40734449899999
BP-22523,550 University Ave,43.657566758,-79.38908987399999
BP-26722,284 Dupont St,43.674798437,-79.4077374
BP-25878,1012 Bathurst St,43.670777545,-79.413520203
BP-23602,585 University Ave,43.657885738999994,-79.38938000600001
BP-27744,456 College St,43.656457368999995,-79.408257183
BP-27101,225 St George St,43.672109293000005,-79.40161081800001
BP-25823,750 Spadina Ave,43.666463938,-79.40440494
BP-23575,522 University Ave,43.655833,-79.389031047
BP-22485,90 Gerrard St W,43.658821787,-79.386589321
BP-27190,329 St George St,43.67558369,-79.403229785
BP-22077,500 University Ave,43.655431246999996,-79.389441895
BP-29854,160 Baldwin St,43.65493214399999,-79.400047291
BP-31189,54 Kensington Ave,43.654080073,-79.400495056
BP-30249,739B Ossington Ave,43.662330215,-79.42569812
BP-25492,920 Dundas St W,43.650949544,-79.412985729
BP-24465,623 Bloor St W,43.664424075,-79.414155822
BP-25495,752 Dundas St W,43.652288123999995,-79.406410898
BP-34318,350 Huron St,43.663710245,-79.40018727399999
BP-29087,326 College St,43.657506355,-79.403076147
BP-32406,33 Russell St,43.659840451,-79.399545322
BP-29099,3 Borden St,43.657111977,-79.404975723
BP-27687,460 Spadina Ave,43.657459676,-79.400021189
BP-34363,20 Willcocks St,43.662182005,-79.399573931
BP-29835,61 Bellevue Ave,43.654909593,-79.40350167
BP-24025,595 Bay St,43.656048078999994,-79.382582019
BP-36301,650 Church St,43.670252786000006,-79.382483349
BP-29100,345 College St,43.657186783,-79.403335497
BP-26602,462 Dupont St,43.67338414,-79.413587889
BP-23572,610 Bay St,43.656270495,-79.38407698
BP-22633,121 St George St,43.666330673000004,-79.399164302
BP-30148,747 College St,43.654897493,-79.419951786
BP-25141,336 Bloor St W,43.666639345,-79.404315838
BP-25269,1068 Yonge St,43.677646728,-79.38991302
BP-27029,264 Beatrice St,43.658233937,-79.41896235899999
BP-21782,880 Bay St,43.663332831999995,-79.386846597
BP-26420,732 Bloor St W,43.663791239,-79.41842581
BP-26801,35 Avenue Rd,43.670494813000005,-79.394743913
BP-27150,142 Avenue Rd,43.674520648999994,-79.397071638
BP-26424,161 Christie St,43.667709017,-79.419962196
BP-26605,348 Dupont St,43.674384696000004,-79.40929481
BP-28858,725 College St,43.65453743,-79.418895794
BP-30142,565 College St,43.655357757,-79.412807533
BP-30104,308 Palmerston Ave,43.655825457,-79.410368183
BP-25730,319 Ossington Ave,43.651047799,-79.421189427
BP-24957,242 Bloor St W,43.668137923,-79.397225901
BP-28717,112 College St,43.660267813000004,-79.389155972
BP-31390,250 Dundas St W,43.654610719,-79.389838445
BP-25608,772A Dundas St W,43.652061472,-79.40751360600001
BP-31340,250 Dundas St W,43.654600121,-79.38989135199999
BP-29055,283 College St,43.657703119,-79.40091052300001
BP-30117,831 Bloor St W,43.662545548999994,-79.422739292
BP-31276,169 Clinton St,43.658434521000004,-79.41504552399999
BP-44613,75 Yorkville Ave,43.671004166,-79.391157463
BP-25857,371 Bloor St W,43.666919721999996,-79.402217882
BP-30409,290 Harbord St,43.660504152,-79.415170765
BP-32643,1235 Bay St,43.67099390600001,-79.38989639399999
BP-27201,186 St George St,43.669197222,-79.400605218
BP-23559,100 Dundas St W,43.655962291,-79.383949618
BP-22516,555 University Ave,43.657861476,-79.387619888
BP-27830,756 College St,43.655115878000004,-79.419677028
BP-29061,416 College St,43.656749514,-79.406785695
BP-29101,295 College St,43.657593398,-79.40153618
BP-34321,140 St George St,43.66528426399999,-79.399409887
BP-34758,172 Harbord St,43.66223587,-79.406491497
BP-23739,95A Bloor St W,43.669217166,-79.390858931
BP-34725,3 Borden St,43.657159658999994,-79.405181983
BP-34361,140 St George St,43.665196598,-79.399846352
BP-35092,29 Yorkville Ave,43.67156959,-79.38895596100001
BP-07615,819 Bathurst St,43.666063093999995,-79.41133669199999
BP-34253,63A Yorkville Ave,43.671173885,-79.390831962
BP-34773,91 Harbord St,43.662737496999995,-79.403367249
BP-29129,409 1/2 College St,43.656506588,-79.4065868
BP-22474,90 Gerrard St W,43.658723901,-79.386540365
BP-32995,14 Madison Ave,43.667897115,-79.403149115
BP-33005,176 Dupont St,43.675641486,-79.403682525
BP-04734,180 Elizabeth St,43.657410901999995,-79.38617252600001
BP-22075,24 Baldwin St,43.656114136999996,-79.39320600100001
BP-22535,190 Elizabeth St,43.658590271,-79.386651989
BP-18347,600 Bay St,43.655884745,-79.38390684699999
BP-25049,322 Bloor St W,43.666880651999996,-79.403202187
BP-34718,510 Bathurst St,43.657103097,-79.40806290100001
BP-24200,711-717 Bay St,43.65898829100001,-79.38494774600001
BP-23403,730 Bathurst St,43.663572476999995,-79.41067358
BP-33014,215 Madison Ave,43.675052668999996,-79.405763081999993
BP-29024,8A Brunswick Ave,43.657225026000006,-79.404388484
BP-34038,232 Dupont St,43.675264891000005,-79.405545882
BP-23525,500 University Ave,43.655620532,-79.388933608
BP-18026,230 College St,43.658383617,-79.39798909
BP-16307,2 Sussex Ave,43.66563289,-79.399139688
BP-19164,144 Cumberland St,43.669990625,-79.392355643
BP-19376,693 Bathurst St,43.663379945,-79.410398965
BP-19697,789 Dupont St,43.670618497,-79.426125652
BP-18779,675 Bloor St W,43.663937363,-79.41635274800001
BP-27427,411 Spadina Ave,43.656946918,-79.39942968
BP-24185,700 Bay St,43.658314348000005,-79.384911763
BP-23612,620 University Ave,43.658477149,-79.39012765300001
BP-21777,800 Bay St,43.661224618999995,-79.386113634
